A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
125.504,100.672,90.165,134.052,168.974,2.01422,101.157,152.08,81.0319,160.479,40.597,130.391,173.917,7.99855,179.252,1.13757,173.376,166.887,111.123,83.4959,165.381,11.9904,147.735,86.1989,126.066,54.0398,Ataque01
126.905,109.189,95.077,131.126,163.687,13.3793,78.9131,146.153,62.0312,159.145,61.3351,148.357,175.799,6.23834,178.897,1.059,171.073,167.471,113.554,81.11,165.336,14.557,130.93,79.7867,149.283,39.9771,Ataque01
126.76,0,95.1213,60.3776,156.621,4.93454,73.8307,144.167,77.5865,149.493,68.3467,130.098,172.714,50.5034,179.982,41.2234,175.147,167.756,130.273,83.0078,146.719,26.1707,116.06,73.7785,170.162,0.814763,Ataque01
126.814,0,92.456,57.7133,171.6,16.1612,103.166,140.458,61.8139,159.192,40.8692,146.892,174.569,7.23602,178.517,3.6107,173.275,167.749,168.343,83.0425,108.614,26.3743,115.964,73.849,170.187,26.268,Ataque01
126.82,100.928,92.418,136.222,171.249,42.1613,103.449,140.337,36.6294,155.328,40.5889,172.822,173.929,7.14485,179.139,1.77093,173.202,167.466,111.352,83.2425,165.405,14.5902,137.645,79.8021,142.553,2.49614,Ataque01
126.86,0,92.4662,57.7149,177.027,16.1106,91.6669,144.15,64.4266,165.749,52.2678,146.816,175.198,6.75348,177.848,2.2065,175.482,169.855,109.112,85.4503,165.438,12.0156,135.782,86.2853,137.933,54.2148,Ataque01
117.489,116.658,92.4032,120.984,164.604,42.7159,110.116,142.855,38.0262,154.961,33.9235,173.396,174.567,5.58485,178.527,14.6036,175.468,169.977,109.061,85.4412,165.498,14.8301,135.567,82.1462,142.287,41.1532,Ataque01
125.529,118.982,95.0611,121.275,175.14,65.6418,94.6093,141.342,14.7734,155.041,49.909,159.407,175.745,17.0823,178.99,9.68729,175.482,169.971,106.308,85.4739,168.218,12.0471,128.846,82.0695,149.084,52.2376,Ataque01
125.543,110.153,95.0202,130.079,175.48,66.0535,94.9819,141.281,14.4434,153.39,49.5788,159.005,177.478,37.9295,177.287,43.2028,175.472,169.832,106.291,85.4406,168.268,12.0549,136.874,84.3913,138.735,66.3932,Ataque01
126.871,105.045,90.0115,130.209,154.251,46.093,118.312,150.664,39.328,157.173,25.7672,174.577,175.352,6.97014,177.936,1.78448,175.484,174.266,109.014,85.5037,165.483,12.0637,136.204,92.3109,131.485,61.0448,Ataque01
125.614,101.035,92.6992,136.812,171.572,68.6136,103.532,147.497,12.3981,155.325,38.7849,158.599,175.634,6.55074,179.363,1.50569,175.475,172.38,106.309,85.3948,168.296,11.963,124.299,87.8747,147.827,82.7468,Ataque01
125.561,115.168,90.1043,120.014,153.427,71.8246,118.97,149.844,11.9868,151.76,24.8595,159.608,175.338,6.45755,178.116,2.15252,175.442,169.898,106.294,85.2803,168.426,14.8214,128.705,77.7517,153.543,63.224,Ataque01
134.655,111.935,92.2872,125.607,137.048,76.7821,135.458,152.116,6.75383,163.454,6.4882,152.658,175.165,36.6519,177.907,43.6448,175.456,166.198,109.076,85.2357,165.688,19.3054,122.88,76.1094,161.011,45.511,Ataque01
134.618,97.0709,92.6153,140.698,155.899,69.0379,119.092,143.88,9.69557,158.743,23.1577,158.221,177.668,4.17543,177.348,2.89372,175.303,165.454,121.245,85.0529,153.702,26.5624,128.009,73.2597,158.731,62.8824,Ataque01
127.175,93.4066,92.3224,144.094,111.315,87.9836,167.845,132.122,2.30268,166.581,19.3925,141.309,178.088,37.5739,175.155,46.3588,175.377,169.949,128.09,84.9997,146.91,19.4129,121.317,77.882,160.801,45.3321,Ataque01
143.2,113.511,72.7352,121.669,153.933,44.9362,118.409,139.782,38.217,159.269,25.383,173.486,175.27,6.86303,178.147,1.73694,175.517,174.672,164.161,78.4168,117.422,53.9786,119.47,77.8586,162.671,67.3075,Ataque01
143.128,120.757,75.2106,116.846,171.301,16.6831,103.453,140.239,61.5181,159.439,40.5119,147.472,174.081,7.98663,179.138,0.80307,175.564,176.878,164.075,78.3845,117.54,53.8841,126.009,74.5531,159.437,54.9274,Ataque01
127.21,112.839,92.3829,124.704,164.393,42.3899,112.402,141.29,40.7097,153.212,33.6735,173.11,174.228,7.57967,179.03,1.334,175.508,171.95,108.975,85.3299,165.696,21.867,131.166,79.7021,149.131,70.916,Ataque01
127.026,121.362,95.2331,118.769,175.18,39.4103,94.5305,141.391,38.6654,149.122,50.0432,174.187,174.974,6.88854,179.784,1.52045,175.478,172.484,108.984,85.4654,165.551,26.5641,124.185,92.561,143.254,60.7714,Ataque01
127.23,113.781,100.055,131.401,158.692,34.2025,83.3048,140.945,34.4995,150.374,59.8152,175.695,177.426,4.53125,179.009,1.25315,177.531,174.422,107.119,87.5655,165.315,26.5881,124.36,82.2182,153.422,62.9078,Ataque01
127.361,114.786,99.9274,130.416,158.598,34.2733,83.2261,140.929,34.4607,150.446,59.9141,175.761,177.151,47.5183,179.249,39.627,177.528,178.787,119.093,87.5421,153.365,26.5497,128.904,84.5298,146.567,62.5524,Ataque01
127.234,128.847,99.9739,116.285,158.757,16.6159,83.2994,141.538,49.592,142.412,59.9323,157.927,177.116,47.5333,179.195,41.699,175.396,176.768,127.755,85.3617,146.884,26.54,124.991,90.201,144.808,57.2654,Ataque01
127.113,0,95.1254,60.1646,174.107,14.3576,105.473,141.616,61.1068,150.047,39.3076,149.157,176.149,5.69833,178.629,0.363398,175.225,174.796,127.993,85.222,146.785,26.5424,128.652,89.793,141.555,40.2853,Ataque01
127.181,0,95.0254,60.181,163.617,12.9335,83.0366,144.564,62.4893,150.057,61.6018,147.715,173.936,49.8706,179.195,42.5019,175.418,176.648,108.934,85.502,165.564,21.8835,122.099,90.2992,147.602,57.1008,Ataque01
127.159,0,95.0815,60.2075,174.368,13.042,91.8612,146.534,62.4319,145.221,50.8013,147.873,174.2,49.7306,179.437,42.3689,175.247,176.922,121.084,85.2431,153.672,21.8444,118.45,90.5087,151.042,57.1693,Ataque01
127.164,0,95.0994,60.199,174.753,13.6585,92.2001,146.5,61.8848,145.238,50.5905,148.315,174.378,49.7839,179.784,42.2143,175.445,176.757,108.906,85.523,165.571,21.8444,134.878,95.7542,129.368,51.4912,Ataque01
127.215,0,94.9869,60.1731,173.889,39.7512,103.579,147.289,38.2961,149.095,39.2402,174.4,175.464,6.20196,179.153,1.33798,175.436,176.926,108.911,85.487,165.602,14.7631,128.88,95.0311,136.089,52.7057,Ataque01
127.217,0,92.5635,57.7338,171.131,42.6953,105.889,144.458,35.3312,148.725,38.7877,175.039,175.331,5.63845,179.396,1.65888,175.473,171.764,108.903,85.5178,165.579,14.7994,130.985,89.067,139.948,61.857,Ataque01
127.166,135.525,92.6274,102.167,170.957,68.8199,104.026,149.657,10.0255,146.127,38.6353,158.858,175.698,4.8246,179.028,2.45449,175.463,171.74,108.915,85.4841,165.601,26.5999,122.369,89.0884,148.542,61.7709,Ataque01
127.191,131.587,95.0101,108.495,173.684,66.0127,101.521,151.824,12.1864,147.84,38.9684,159.272,176.494,4.91861,178.229,2.45806,175.499,167.638,113.255,85.5157,161.23,19.2382,137.535,84.1171,138.348,79.5307,Ataque01
127.151,126.639,95.0704,113.46,175.349,40.191,94.738,144.449,35.4139,150.23,49.8842,174.957,176.65,5.11692,178.127,2.14,175.296,169.299,113.412,85.2802,161.308,33.5576,129.1,86.4983,144.401,78.9168,Ataque01
127.206,125.161,97.8267,117.815,172.367,36.9113,97.101,138.584,34.0036,146.434,48.3521,176.192,179.123,2.75628,177.291,2.94932,177.529,169.464,107.038,87.4281,165.534,33.5847,139.005,85.9438,135.051,62.6947,Ataque01
127.332,111.788,99.8496,133.357,158.939,34.5112,83.5315,140.862,34.1862,154.508,59.7248,175.848,177.188,4.08285,179.113,1.77273,177.523,174.031,107.033,87.4476,165.519,33.5074,131.542,86.5863,141.872,58.2959,Ataque01
127.333,117.484,99.8038,127.63,170.558,68.2842,95.5188,143.78,5.37922,159.64,48.0449,150.318,138.922,2.96308,133.168,2.86323,179.664,169.523,119.089,87.3791,153.532,33.5286,133.415,81.569,145.016,66.9506,Ataque01
127.603,13.6935,99.6117,128.61,170.247,35.0518,95.1511,143.184,33.7841,156.363,48.3075,176.497,139.684,47.2147,133.886,39.292,177.605,176.159,127.745,85.2727,146.982,33.4796,131.516,86.4456,142.039,66.2893,Ataque01
127.591,13.6176,99.6216,128.535,171.721,53.0725,115.813,138.084,18.1709,161.085,30.2668,165.473,139.367,3.52007,133.576,2.34185,179.703,174.124,119.144,87.3779,153.478,33.4343,131.561,81.8765,146.563,62.6223,Ataque01
127.186,137.901,95.0268,102.233,158.661,66.579,123.346,135.221,12.0556,153.004,23.8678,158.628,140.63,3.36694,133.346,3.93904,179.588,171.45,107.014,87.4516,165.534,19.3435,137.206,88.8286,133.965,61.819,Ataque01
127.255,121.351,94.9515,118.766,175.54,40.3319,95.0621,141.729,33.5565,146.619,49.6844,175.108,177.357,4.57271,177.4,2.75974,175.279,169.93,113.399,85.2552,161.346,19.2696,128.533,82.2489,149.218,58.9768,Ataque01
127.431,87.6905,94.7941,152.48,173.94,39.9355,101.296,148.803,35.5191,151.935,39.116,174.759,176.029,5.79695,178.693,1.52507,175.317,169.379,109.08,85.2186,165.701,26.631,129.084,81.6768,149.239,58.7717,Ataque01
127.327,115.42,92.4434,122.322,156.416,43.0723,120.885,144.414,34.9208,154.121,23.883,175.605,176.556,5.21999,178.318,1.9553,175.319,167.598,109.168,85.1627,165.669,19.3324,119.005,75.609,165.386,45.5681,Ataque01
127.385,109.232,92.4042,128.508,156.451,42.9568,120.827,144.394,35.0053,154.092,23.9169,175.491,176.496,5.30208,178.373,1.88493,175.323,167.606,121.104,85.069,153.827,33.5161,116.299,75.4834,168.217,71.0243,Ataque01
127.413,112.5,92.3402,125.242,155.862,69.1658,119.106,147.495,9.51262,163.838,23.1853,158.158,177.219,4.516,177.761,2.60589,175.348,165.38,172.091,85.0761,102.833,33.5403,122.491,73.2361,164.273,62.9525,Ataque01
127.424,111.356,92.3435,126.393,137.965,69.2278,139.398,145.133,9.45185,163.803,5.28962,158.097,176.925,4.77004,178.053,2.3418,175.336,167.624,121.095,85.0834,153.821,33.4678,122.685,75.507,161.808,45.2945,Ataque01
127.552,113.888,94.5943,126.266,166.386,40.0846,113.3,144.306,35.4897,156.487,31.4737,174.997,175.609,6.00315,179.227,1.24203,175.327,174.307,121.043,85.1709,153.786,26.542,116.436,82.2096,161.354,45.78,Ataque01
143.385,102.299,77.6062,137.962,173.908,39.8234,103.643,146.558,38.1741,152.925,39.0044,174.727,175.241,6.42494,179.474,0.97407,175.521,169.898,113.348,85.4939,161.158,26.5692,120.762,82.065,157.172,58.9177,Ataque01
143.338,101.36,77.6403,138.917,163.914,13.4032,83.1597,138.112,62.0146,152.198,61.1656,148.324,174.226,49.8632,179.503,40.4445,175.519,174.249,109.014,85.5407,165.445,26.4276,121.678,84.8221,153.5,58.6191,Ataque01
143.271,112.878,77.6807,127.382,163.745,12.9687,82.908,138.146,62.3815,166.812,61.2099,148.014,173.738,93.3571,178.863,83.9239,175.518,172.036,109.06,85.4954,165.445,26.4151,114.125,77.8206,168.054,63.1394,Ataque01
143.291,108.759,77.6549,131.502,163.591,4.64322,82.7246,138.143,77.4086,157.81,61.3589,130.407,173.885,93.4301,179.008,83.9754,175.507,174.437,108.989,85.5231,165.488,26.4395,111.672,84.6947,163.633,58.4374,Ataque01
143.385,111.506,77.5571,128.728,174.962,13.9478,90.1459,148.777,61.6078,150.538,50.2078,148.778,174.587,49.2214,179.916,41.7618,175.305,174.478,121.003,85.1438,153.853,26.4671,120.856,87.4711,151.673,57.7378,Ataque01
127.741,86.9992,91.8408,150.523,156.208,42.7117,122.595,136.102,38.0739,149.255,25.7105,173.209,176.05,5.59528,177.001,3.47445,177.55,169.455,119,87.4263,153.574,33.5579,139.076,85.8599,135.064,62.7668,Ataque01
135.421,99.3454,91.9438,138.475,171.213,68.2691,103.899,146.456,12.2506,150.886,38.6342,159.152,177.489,4.7235,177.357,2.5632,177.55,169.48,119.02,87.4515,153.528,33.4843,133.463,77.3204,149.216,70.8805,Ataque01
110.585,99.7986,109.328,138.002,163.558,86.9076,113.793,144.383,4.08955,161.402,30.9877,140.522,140.18,3.63822,132.872,3.72541,179.726,169.548,107.015,87.4056,165.58,33.5212,133.563,77.2617,149.175,56.587,Ataque01
127.744,86.1923,94.4975,153.921,158.88,40.4701,120.913,140.806,33.3126,157.526,23.9623,175.388,140.717,4.65926,133.433,2.68885,177.632,172.024,127.6,85.2677,147.133,33.5098,126.699,75.3719,157.929,66.9368,Ataque01
127.886,16.3231,94.3946,136.204,158.667,40.9969,118.889,143.729,35.1856,163.032,23.6088,176.055,140.35,3.64293,133.137,3.64308,177.564,174.504,113.297,85.3727,161.331,19.3659,135.966,86.9436,137.091,66.2293,Ataque01
127.722,85.3726,94.5264,154.776,140.315,84.6244,141.503,135.747,3.79234,162.913,5.33167,140.392,139.853,38.8528,132.599,44.0419,177.588,167.462,113.313,85.3341,161.353,19.4032,139.118,81.7309,139.151,66.8109,Ataque01
127.698,98.401,94.5022,141.346,140.544,84.4895,139.497,144.829,3.70604,167.783,5.65816,140.625,158.502,3.49161,151.05,3.86479,179.704,177.014,107.148,87.3947,165.458,33.5925,121.623,90.1256,148.252,57.7451,Ataque01
127.641,84.0114,94.5212,156.118,165.951,58.8061,115.826,138.936,18.202,163.792,31.0325,166.275,140.287,3.52315,135.142,3.77666,175.375,170.399,121.306,85.157,153.537,33.682,116.404,78.1992,165.397,71.3041,Ataque01
127.462,100.342,92.0366,137.142,111.302,98.669,167.924,142.853,12.9739,166.904,19.3178,130.711,140.617,37.899,133.858,44.7082,175.341,167.881,128.29,85.0533,146.656,27.582,116.787,77.7883,165.424,63.2896,Ataque01
127.251,114.807,92.2516,122.67,111.254,98.7977,165.898,145.056,13.0645,166.831,19.544,130.405,98.5773,38.2392,92.0029,44.87,175.165,169.855,128.398,84.9455,146.657,27.5552,126.501,84.3965,149.103,66.5722,Ataque01
127.24,117.211,92.2631,120.284,111.326,88.1145,165.843,145.076,2.41311,169.833,19.3145,141.245,140.538,37.8529,133.773,44.6463,175.183,172.68,128.41,84.9617,146.628,44.6997,119.121,82.6549,158.224,62.9542,Ataque01
110.391,0,106.872,55.6716,108.583,101.179,168.386,139.288,13.1215,166.771,19.7179,130.52,140.589,37.992,133.853,44.8224,175.317,171.996,113.548,85.3476,161.104,27.5215,129.016,96.8509,134.133,60.6158,Ataque01
110.626,0,109.381,58.4133,138.299,68.97,143.835,135.664,12.0861,161.427,5.60365,158.335,140.518,4.18377,135.468,3.15667,175.272,176.96,109.255,85.3686,165.376,27.3592,121.858,95.1098,143.032,52.8511,Ataque01
127.731,99.1685,97.2705,143.812,176.466,62.5083,108.189,135.368,10.924,164.141,37.133,158.158,139.889,91.3756,134.2,85.5388,177.556,176.893,108.981,85.4193,165.599,26.6065,122.08,95.7681,142.151,59.8639,Ataque01
127.766,100.648,94.4063,139.439,173.714,39.9889,105.732,140.961,36.2768,159.889,38.8905,174.813,175.839,48.7661,178.977,41.3036,175.454,174.669,108.942,85.3593,165.699,33.4472,130.99,87.4791,141.531,57.7824,Ataque01
135.294,99.8564,89.531,135.35,168.85,19.0606,103.487,143.142,63.8993,158.764,40.5444,147.366,173.877,50.4721,179.313,39.4261,175.477,179.008,127.752,85.3134,146.935,33.4798,121.735,84.7883,153.477,62.8343,Ataque01
127.76,83.7238,94.5499,156.44,174.063,14.069,105.434,137.622,59.6011,157.405,39.1336,148.998,175.226,49.0942,179.629,41.656,177.538,176.862,107.104,87.5719,165.324,33.4817,128.978,95.7708,135.251,51.8665,Ataque01
127.723,82.9433,99.4818,162.227,169.991,34.7091,96.8572,135.325,34.0734,161.652,48.5346,176.184,139.738,10.0619,136.183,4.08674,175.349,177.343,113.731,85.4633,160.806,27.3372,121.486,95.1682,143.346,60.8658,Ataque01
127.74,82.0084,96.6107,160.354,142.31,71.6667,143.736,130.126,6.95055,168.494,5.1312,151.154,97.1653,3.07484,92.0994,4.14274,175.19,174.396,113.865,85.2326,160.902,27.3805,119.553,92.2586,148.188,77.588,Ataque01
127.756,113.73,97.285,129.27,176.511,37.1723,108.219,139.316,33.6645,154.499,37.1526,176.531,138.725,21.8905,135.194,27.7058,175.357,174.529,113.795,85.5224,160.682,33.4726,128.621,91.6544,139.725,53.4327,Ataque01
127.574,130.616,99.6669,114.605,169.796,34.4912,96.7106,138.675,35.989,148.729,50.1632,174.532,165.719,6.88713,160.697,0.458936,175.381,176.919,121.814,85.6683,152.518,19.6177,128.877,94.9704,136.153,35.2265,Ataque01
144.032,0,82.4976,64.5346,152.284,9.8188,78.5452,138.219,62.779,148.834,68.4638,149.071,139.255,4.55872,131.812,4.95237,177.454,176.821,122.112,85.2849,152.603,27.6723,109.309,87.302,163.389,2.56512,Ataque01
127.174,0,97.5114,63.1194,172.865,37.8563,99.7705,136.148,39.4055,152.988,48.1571,176.834,119.885,0.897014,114.044,4.91276,177.444,172.369,122.12,85.2744,152.605,27.6139,126.004,84.9418,149.054,2.33011,Ataque01
151.658,0,78.3819,60.937,174.205,13.9761,96.4746,138.611,60.5236,147.98,50.4642,149.307,176.288,6.15213,178.582,1.17492,175.301,177.086,114.06,85.2707,160.669,33.732,113.79,90.5145,155.695,39.2489,Ataque01
134.845,0,97.8733,63.5927,172.311,62.5693,95.1036,144.036,14.6843,153.339,48.3526,158.094,138.304,1.33131,134.654,4.45105,175.247,174.715,121.924,85.29,152.786,44.4795,119.246,92.6404,148.114,52.6326,Ataque01
134.861,0,95.0053,60.7433,167.163,40.3987,112.717,144.167,39.7038,153.356,32.3168,175.245,139.96,42.0759,134.698,49.5453,175.215,174.722,113.833,85.4535,160.714,33.5433,119.285,92.7887,147.927,34.6593,Ataque01
135.134,0,97.5283,63.6346,153.639,10.7914,71.8412,148.808,61.042,144.477,66.9928,150.16,139.935,91.6803,136.288,85.7125,175.373,176.889,109.171,85.5492,165.28,33.4006,118.884,95.9563,145.16,51.7542,Ataque01
135.084,100.433,92.3093,137.376,156.005,86.9005,121.563,143.951,1.69575,162.999,23.3451,140.44,96.9014,3.20028,91.8603,1.88506,175.261,174.763,113.669,85.1869,161.144,44.4662,121.735,95.8291,142.435,59.928,Ataque01
127.302,122.775,97.0157,119.532,141.964,83.0494,144.611,132.774,2.05291,168.213,5.06107,140.047,139.649,2.51538,134.341,4.77271,175.233,176.762,128.346,85.0452,146.609,44.5449,113.724,89.8168,156.459,57.6582,Ataque01
127.527,115.873,96.8694,126.535,168.84,56.4225,117.116,133.388,20.1272,166.799,31.6582,166.396,97.1636,3.45224,89.9826,3.78849,179.495,177.109,126.214,87.2136,146.572,44.586,105.036,85.023,169.941,62.6324,Ataque01
127.556,119.228,96.7222,123.188,142.741,71.7073,143.941,136.2,7.01953,172.639,5.67316,151.225,139.921,3.04802,134.647,4.25076,175.275,174.636,128.444,84.9957,146.56,44.618,118.962,82.6619,158.376,85.207,Ataque01
127.403,114.746,94.6878,125.431,140.034,95.8965,144.29,138.949,12.9101,170.916,5.10584,129.176,139.502,2.38,134.326,4.85582,175.433,176.897,128.164,85.2175,146.619,27.5993,121.567,89.9633,148.47,57.8216,Ataque01
127.295,123.148,99.7501,122.025,170.621,79.8202,112.087,150.543,3.83605,166.048,29.2896,138.848,120.4,0.333461,114.554,6.16528,177.446,174.759,113.791,85.3206,160.888,45.003,128.102,87.3805,144.518,58.1905,Ataque01
127.207,132.399,99.8717,112.845,171.692,53.0876,111.049,150.576,18.2188,156.701,30.3532,165.573,120.739,0.45994,114.942,5.36225,177.34,177.034,113.744,85.4084,160.847,44.8276,125.591,90.2446,144.164,57.7265,Ataque01
127.036,0,100.151,65.2891,172.098,35.0328,110.675,150.51,33.6718,154.085,30.6097,176.521,138.181,0.673075,134.508,5.1031,175.35,176.881,113.656,85.4197,160.924,44.7526,126.025,94.8756,139.099,60.8369,Ataque01
127.063,0,100.09,65.2235,170.729,53.1901,93.3658,153.881,19.8475,156.335,47.9889,165.527,120.698,0.830389,114.895,4.99065,177.331,176.523,113.699,85.5331,160.768,44.4528,133.727,99.5715,126.701,55.9183,Ataque01
127.058,139.051,95.1257,101.22,140.833,84.9991,136.901,153.942,2.29636,157.635,6.25654,140.425,122.134,82.8061,116.542,88.4395,173.207,172.323,115.83,83.4405,160.73,44.8171,134.416,96.2196,129.365,42.8088,Ataque01
127.137,141.42,95.0242,98.8663,140.75,85.0156,136.963,149.797,2.32395,162.961,5.98966,140.224,122.069,1.16392,114.613,6.245,177.38,176.785,113.81,85.4229,160.767,45.0048,126.097,95.0843,138.818,60.6307,Ataque01
127.142,135.967,97.9066,107.159,169.366,63.5624,113.4,147.491,11.7171,158.515,30.1797,157.251,112.338,66.2302,106.493,72.1451,175.23,174.675,123.984,83.2251,152.791,45.0742,128.434,96.3782,135.187,57.2267,Ataque01
127.286,97.2811,99.8982,148.042,172.51,16.9102,112.584,144.934,51.7914,159.004,30.9537,158.466,139.334,2.63938,135.659,1.1495,175.412,175.211,121.939,85.4348,152.626,44.6833,121.332,96.1049,142.563,51.7999,Ataque01
127.362,95.8077,97.6486,147.235,143.738,63.4162,141.56,145.777,11.7941,165.797,4.29515,157.141,120.232,1.0698,114.554,4.57098,177.613,174.43,121.945,85.512,152.543,27.782,128.467,91.6104,139.922,53.4083,Ataque01
143.947,106.577,78.3029,133.647,140.415,84.4884,142.199,142.477,4.14437,157.035,3.7229,138.819,120.03,0.318934,114.314,5.33691,177.598,174.442,121.966,85.3858,152.648,27.8775,128.503,91.5975,139.9,61.6133,Ataque01
143.926,106.327,78.3321,133.914,140.96,66.6832,143.66,140.502,11.2535,159.007,4.24456,156.601,94.3756,0.250814,88.7262,5.39091,177.538,174.429,121.972,85.3757,152.652,27.9069,133.909,91.5812,134.51,53.4356,Ataque01
143.837,171.454,76.04,49.3732,138.03,104.744,142.146,144.942,21.8651,151.856,3.74885,120.975,94.0068,0.684081,86.3562,6.33471,179.501,171.856,121.811,85.4199,152.769,27.7625,137.075,92.5314,130.394,58.1909,Ataque01
143.888,0,76.0465,57.9449,156.946,0.459756,123.259,144.951,75.5612,138.129,24.2186,132.267,176.285,38.3788,178.507,43.6887,175.431,172.428,113.769,85.4993,160.732,27.7329,124.474,92.5847,142.941,52.9087,Ataque01
143.804,0,76.0529,57.8883,156.525,42.3702,121.49,150.141,37.4589,142.764,22.1563,176.739,138.521,1.15372,135.036,4.42969,175.391,176.808,121.86,85.4329,152.708,27.8243,126.22,94.9369,138.843,60.8666,Ataque01
127.047,0,97.9058,63.0341,172.535,63.0135,90.6005,156.284,12.3073,151.469,48.1689,157.69,138.128,0.978312,134.54,4.71492,175.32,179.345,113.668,85.4243,160.907,44.8429,119.452,98.4671,142.081,59.8389,Ataque01
102.401,0,115.199,63.1137,172.312,36.7742,92.6679,150.778,35.9006,148.882,48.2859,176.177,139.197,2.51858,135.641,1.1666,175.333,174.743,113.778,85.3861,160.836,44.7612,122.058,95.877,142.065,51.7535,Ataque01
102.435,0,115.117,63.0775,172.256,36.7239,94.8287,147.627,35.998,148.888,48.398,176.07,138.918,2.01571,135.376,3.70296,175.274,176.781,113.72,85.5304,160.75,27.6407,122.147,99.8157,138.037,47.8341,Ataque01
